feature,freaturea,featureb,feaurec,featured,featuref,featureg,featureh,featurei,featurej,featurek,featurel,featurem,featuren,featureo,outcome
0,2914682.17,2,0,44,90,0,33.88,68,1,1,0.024676997,0,7305.595108,2.91468217,1
0,789427.66,4,0.5,46,82,0,54.21,55,2,1,0.061991934,482.62,681.9728295,0.78942766,1
0,416157.7,2,0,36,123,0,48.71,98,2,1,0.440405079,0,11648.54038,0.4161577,1
0,2523802.92,5,0.6,47,123,0,17.68,71,1,1,0.07188096,230512.14,426.2863601,2.52380292,1
0,185996.67,4,0.5,39,82,0,10.28,42,2,1,0.01836108,23431.97,142.5732634,0.18599667,1
0,402657.92,3,0,69,186,0,13.13,27,1,1,0.150726956,0,216.2960705,0.40265792,1
0,8978514.63,1,0,28,123,0,94.35,95,3,1,0.149025759,8978514.63,4386.052186,8.97851463,1
0,1608857.13,245,0.363265306,39,125,0,0.76,93,2,3,0.251360231,356860.41,2199.987335,1.60885713,1
0,5284486.75,1,0,24,123,0,76.83,154,2,1,0.160569088,5284486.75,23709.66222,5.28448675,1
0,415176.86,2,0,54,32,0,28.4,86,3,1,0.356399553,415176.86,1711.68263,0.41517686,1
0,25623674.19,77,0.337662338,22,33,0,2.17,74,2,2,0.060176049,31634.6,42013.77159,25.62367419,1
0,3447562.44,1,1,43,186,0,46.12,93,2,1,0.144363175,12482.31,0,3.44756244,1
1,16589.39,1,0,0,123,0,36.9,37,3,1,0.021854049,0,274.6416353,0.01658939,1
0,967830.33,2,0.5,40,186,0,102.61,206,1,1,0.183814633,56479.5,5410.920917,0.96783033,1
1,743855.43,1,0,0,82,0,31.84,64,2,1,0.32458788,0,4524.755074,0.74385543,1
0,400755.29,4,1,54,82,0,35.11,141,2,2,0.230412572,6968.42,0,0.40075529,1
0,73180.35,264,0.378787879,32,82,0,0.67,85,1,100,0.174362917,16600.31,159.0226478,0.07318035,1
0,132572.49,178,0.387640449,30,90,0,1.13,112,3,49,0.070179645,1639.18,402.1003732,0.13257249,1
0,125999.67,2,1,48,32,0,66.23,67,3,1,0.165974105,1815.09,0,0.12599967,1
1,24840.71,126,0.642857143,0,123,0,1.51,96,2,29,0.404638093,1455.05,31.36412118,0.02484071,1
0,1368469.48,1,0,33,90,0,78.45,157,2,1,0.355578787,0,3043.097352,1.36846948,1
0,1424015.23,1,1,53,186,0,17.62,36,2,1,0.380890842,27849.22,0,1.42401523,1
0,3196590.3,3,0.333333333,43,33,0,46.84,141,3,1,0.64694528,98332.58,28522.93011,3.1965903,1
2,4534846.29,1,0,0,187,0,38.42,39,1,1,0.261143846,0,6944.047802,4.53484629,1
1,216.62,1,0,0,186,0,20.73,42,2,1,0.290417038,0,1.523675339,0.00021662,1
0,473213.48,1,1,41,82,0,41.24,42,1,1,0.079081727,21224.59,0,0.47321348,1
0,782497.6,1,0,50,133,0,93.39,94,1,1,0.804396768,0,10782.07144,0.7824976,1
0,432864.98,1,1,34,125,0,11.74,24,1,1,0.218908379,64010.48,0,0.43286498,1
0,1666343.08,80,0.3875,37,32,0,2.35,104,1,43,0.291357257,41291.81,12852.30949,1.66634308,1
0,590300.7,3,0.666666667,53,187,0,22.29,67,1,1,0.434790579,39491.33,122.5053911,0.5903007,1
0,1860836.54,1,1,62,186,0,30.21,61,1,1,0.130263913,551.4,0,1.86083654,1
0,429400.86,1,1,25,33,0,46.07,47,1,1,0.402886728,16082.62,0,0.42940086,1
0,166456.76,2,0.5,41,32,0,25.37,26,1,1,0.295450092,5493.14,18.26299891,0.16645676,1
0,17558297.51,115,0.391304348,38,125,0,1.61,104,2,17,0.035169279,3042103.97,8651.348501,17.55829751,1
0,6273086.68,342,0.400584795,40,125,0,0.5,85,1,135,0.265663655,30.88,587.9211332,6.27308668,1
0,14706.29,2,0.5,62,82,0,58.42,117,1,1,0.3267408,1296.52,45.77171623,0.01470629,1
0,1897977.99,18,0.388888889,43,33,0,9.58,87,1,2,0.364083552,15570.08,5081.56889,1.89797799,1
0,862278.97,142,0.35915493,49,123,0,1.09,89,1,12,0.40291155,26529.06,8212.248894,0.86227897,1
1,2382988.01,1,1,0,123,0,68.77,138,1,1,0.218429357,1017.75,0,2.38298801,1
0,6484542.74,2,0.5,60,123,0,30.51,62,2,1,0.153757678,1193049.72,65170.77363,6.48454274,1
0,1771140.41,2,0.5,45,186,0,61.72,124,3,1,0.203783416,137791.04,259.8202002,1.77114041,1
0,12028502.64,4,0.5,38,133,0,37.57,76,1,1,0.08036876,13880.93,16366.61183,12.02850264,1
0,3292799.93,99,0.575757576,38,90,0,1.7,89,3,17,0.272140822,324666.76,2309.323268,3.29279993,1
0,482431.38,5,0.8,29,125,0,18.47,56,1,1,0.550417495,52.9,223.1844655,0.48243138,1
0,75889.12,1,0,54,123,0,46.72,94,4,1,0.021349179,0,57.00134092,0.07588912,1
2,1359761455,1,0,0,82,0,41.84,84,5,1,0.262584377,1359761455,1536500.373,1359.761455,1
0,81692.39,31,0.419354839,38,125,0,4.71,85,2,1,0.435533023,8213.63,35.68284216,0.08169239,1
0,14141050.24,6,0.333333333,51,33,0,48.61,195,2,1,0.220035532,199811.04,41115.75857,14.14105024,1
1,237118607.5,173,0.664739884,0,125,0,1.1,100,1,27,0.48827134,6724.54,264607.3577,237.1186075,1
0,676604.65,51,0.235294118,24,133,0,4.96,149,2,3,0.092539828,21314.16,163.2732639,0.67660465,1
0,397002.75,3,0.666666667,34,186,0,80.54,162,1,1,0.267855917,28706.28,68.99426278,0.39700275,1
0,4724024.6,680,0.420588235,57,186,0,0.24,78,3,38,0.261104627,128502.55,2396.19801,4.7240246,1
0,1033146.96,4,0.5,43,82,0,39.09,79,1,4,0.376956593,9502.39,1920.87803,1.03314696,1
0,63584575.19,1,1,70,82,0,86.02,87,1,1,0.538691006,14198970.48,0,63.58457519,1
0,648125.65,218,0.403669725,59,123,0,0.92,98,1,94,0.140370157,1311.82,6739.014189,0.64812565,1
0,199709.03,3,0.666666667,25,82,0,62.8,63,2,1,0.306273808,16149.61,1.904073978,0.19970903,1
0,1561995.99,2,0.5,58,32,0,59.3,119,2,2,0.189940224,30760.68,2102.162933,1.56199599,1
1,62431.12,26,0.692307692,0,123,0,6.62,113,2,9,0.588815767,9676.38,32.34360366,0.06243112,1
0,1124522.65,4,0.25,32,123,0,28.99,87,1,2,0.348148596,168677.87,5032.740342,1.12452265,1
0,818795.98,113,0.353982301,31,32,0,1.45,82,2,59,0.311993845,90969.91,848.4469119,0.81879598,1
0,1783392.19,12,0.416666667,65,125,0,19.11,115,1,3,0.351034152,101017.88,744.0116761,1.78339219,1
0,434190.39,1,0,29,32,0,31.92,32,1,1,0.146288131,0,3666.564098,0.43419039,1
0,366484.96,95,0.442105263,31,32,0,2.01,95,1,2,0.211276056,37025.3,65.50183639,0.36648496,1
0,362681.19,1,0,24,186,0,166.27,167,3,1,0.069150537,0,3903.071639,0.36268119,1
0,1565775.58,207,0.338164251,49,32,0,0.82,77,1,34,0.382394033,452558.42,2714.398797,1.56577558,1
0,171143.25,1,0,38,90,0,44.47,89,1,1,0.041308741,171143.25,411.4114149,0.17114325,1
1,152263.65,1,1,0,32,0,93.87,94,2,1,0.175004095,6384.04,0,0.15226365,1
0,158666.99,1,0,55,123,0,134.43,135,2,1,0.537255635,0,83.87809268,0.15866699,1
1,689889.07,3,0.666666667,0,138,0,17.53,53,1,1,0.45637649,13973.86,490.6551394,0.68988907,1
0,1410846.67,16,0.375,43,123,0,16.68,167,2,3,0.247743718,180825.99,9920.446936,1.41084667,1
1,391532.29,2,0,0,125,0,78.31,235,3,1,0.524325096,0,432.0414088,0.39153229,1
1,18327393.23,2,1,0,125,0,74.88,225,2,1,0.682312785,13518.04,0,18.32739323,1
0,279354.03,3,0,56,32,0,14.06,29,3,2,0.140867097,279354.03,2521.427727,0.27935403,1
0,56221.67,1,1,49,125,0,141.16,142,3,1,0.132587451,1312.73,0,0.05622167,1
1,9987.45,22,0.454545455,0,90,0,10.08,111,3,1,0.71138204,1216.5,65.12261607,0.00998745,1
0,13013.32,31,0.451612903,67,32,0,4.15,67,1,15,0.065064135,884.81,8.918876689,0.01301332,1
0,106824.69,478,0.422594142,43,32,0,0.41,98,3,125,0.120624908,16639.86,1.237608018,0.10682469,1
2,1323717549,1,0,0,82,0,58.68,118,1,1,0.172374009,0,1406873.063,1323.717549,1
0,3797095.19,1,1,36,186,0,32.24,33,1,1,0.279994176,3585.77,0,3.79709519,1
1,665091.47,113,0.575221239,0,125,0,1.85,104,6,47,0.279541778,6707.72,318.777284,0.66509147,1
0,1682671.54,3,0,31,32,0,51.21,103,1,1,0.354761906,1682671.54,6.977312063,1.68267154,1
0,4901408.24,26,0.346153846,37,90,0,5.88,89,1,1,0.155076147,903081.7,1024.61339,4.90140824,1
0,31561.79,1,1,77,90,0,139.94,140,2,1,0.212504073,4862.92,0,0.03156179,1
0,6552327.94,2,0,40,133,0,57.46,115,2,2,0.514020749,6552327.94,5946.441904,6.55232794,1
2,85161747.05,1,0,0,32,0,15.54,32,2,1,0.164729577,85161747.05,775025.197,85.16174705,1
0,1588918.01,1,0,51,123,0,41.47,42,1,1,0.641700677,0,9548.168284,1.58891801,1
0,930655.23,1,0,51,186,0,307.64,616,1,1,0.535547242,0,373.1740012,0.93065523,1
0,1773249.14,3,0.333333333,75,82,0,39.84,160,1,1,0.117235046,146409.49,1118.22845,1.77324914,1
0,657383.92,11,0.363636364,40,82,0,10.71,86,3,11,0.090355812,190765.42,1110.221836,0.65738392,1
0,20266.91,7,0.428571429,55,125,0,11.01,56,2,1,0.264594112,650.24,52.96618485,0.02026691,1
0,935734.03,9,0.333333333,53,186,0,20.05,161,3,3,0.64242804,50937.98,10516.00376,0.93573403,1
0,1728158.37,3,0.666666667,44,125,0,37.95,114,1,1,0.097861179,78892.95,0.264782797,1.72815837,1
0,205593.02,2,1,24,186,0,68.6,206,1,1,0.05352632,6722.26,0,0.20559302,1
0,1137185.26,3,0.666666667,53,125,0,62.6,188,1,1,0.452032996,8857.75,2250.568541,1.13718526,1
0,5055002.96,1,0,29,125,0,209.2,210,2,1,0.339936519,0,35112.89876,5.05500296,1
0,2328712.32,1,0,48,90,0,56.78,57,1,1,0.211421693,2328712.32,2441.929191,2.32871232,1
0,223491.92,1,1,27,32,0,21.88,44,2,1,0.410298906,10991.8,0,0.22349192,1
0,454135.28,105,0.438095238,56,32,0,1.72,90,1,57,0.283410849,195268.16,234.0072007,0.45413528,1
0,497986.54,1,0,46,33,0,37.59,38,2,1,0.058874899,0,112.4523148,0.49798654,1
0,32842.85,1,0,27,125,0,82.38,165,1,1,0.215302677,32842.85,51.68391313,0.03284285,1
0,1370047.37,8,0.375,75,82,0,11.49,69,4,2,0.556471057,52151.71,17.90196915,1.37004737,1
0,1123224.87,2,0.5,23,82,0,171.29,343,1,1,0.415998266,321639.77,36.35649798,1.12322487,1
0,777466.98,1,0,42,90,0,74.83,150,1,1,0.391390658,777466.98,211.6777719,0.77746698,1
0,2520053.75,185,0.383783784,24,82,0,1.03,107,1,11,0.255011575,16765.92,8484.258245,2.52005375,1
1,57.58,1,1,0,125,0,126.45,127,5,1,0.685341009,23.21,0,5.758e-05,1
2,144634.17,1,1,0,125,0,28.86,58,2,1,0.226770883,30952.88,0,0.14463417,1
1,29244.81,1,0,0,32,0,54.92,55,1,1,0.348198276,0,148.6766416,0.02924481,1
1,369683.44,79,0.64556962,0,90,0,2.15,80,3,3,0.248517539,36950.42,138.4220177,0.36968344,1
0,29517.16,6,0.333333333,29,90,0,34.13,171,1,5,0.280268683,11587.27,0.689434483,0.02951716,1
0,6998372.67,310,0.374193548,24,90,0,0.54,78,1,4,0.279382374,23154.26,629.0789473,6.99837267,1
0,74394378.2,56,0.303571429,71,90,0,3.41,99,3,3,0.107780515,53179.94,113662.453,74.3943782,1
0,9093406.45,2,0.5,51,133,0,49.57,100,5,1,0.407921354,17612.08,168434.1818,9.09340645,1
0,6893148.02,2,0.5,40,32,0,56.21,113,4,1,0.405479454,4452.15,13505.04723,6.89314802,1
0,1811795.25,134,0.373134328,60,186,0,1.35,87,1,32,0.345491974,54620.87,12306.85398,1.81179525,1
0,245896818.7,11,0.272727273,64,32,0,18.92,209,2,2,0.189318589,4080247.38,1570109.97,245.8968187,1
0,353299.39,33,0.606060606,55,33,0,3.65,66,2,9,0.279080509,11595.6,0.358001554,0.35329939,1
0,1296781.06,1,1,29,33,0,79.52,80,4,1,0.201365225,5686.4,0,1.29678106,1
0,21808.77,4,0.5,55,123,0,38.26,115,2,1,0.12191721,656.51,79.78874431,0.02180877,1
0,2708443.06,2,0.5,49,32,0,82.6,248,2,1,0.230034145,11789.47,12872.04301,2.70844306,1
0,2049414.88,1,0,41,123,0,45.94,92,1,1,0.736795554,2049414.88,48671.86731,2.04941488,1
1,7644.82,1,0,0,133,0,57.7,116,2,1,0.141216964,0,141.2406093,0.00764482,1
0,256979.81,17,0.470588235,31,32,0,10.78,87,2,1,0.23822489,18586.9,2814.184429,0.25697981,1
0,359943.78,2,0,71,32,0,44.86,90,3,1,0.200812392,0,1176.078602,0.35994378,1
2,752722780.7,77,0.545454545,0,33,0,2.04,68,2,6,0.21008405,11510793.44,2135316.474,752.7227807,1
0,1310021.19,24,0.416666667,35,82,0,5.9,60,1,4,0.13489172,175467.78,453.8891737,1.31002119,1
0,26425976.12,2,0.5,28,33,0,62.71,126,2,1,0.103509795,465612.96,184663.6177,26.42597612,1
1,1171731.33,148,0.621621622,0,123,0,1.42,118,2,14,0.373185181,302014.74,4674.213025,1.17173133,1
1,7767322.63,1,1,0,123,0,28.12,57,2,1,0.13259792,183368.46,0,7.76732263,1
0,500568.11,139,0.474820144,25,186,0,1.24,98,2,28,0.024146607,63387.34,1861.271067,0.50056811,1
0,7047810.94,3,0.333333333,26,166,0,25.78,52,3,1,0.265068836,64132.14,22.94249191,7.04781094,1
0,166113.97,77,0.480519481,63,123,0,2.54,94,2,2,0.417665668,17263.49,40.68219784,0.16611397,1
0,216935.85,4,0.5,48,32,0,22.95,69,2,1,0.162196702,1973.81,9.162415052,0.21693585,1
0,140482.37,4,0.25,47,32,0,32.23,97,1,1,0.360995169,18912.8,1234.663988,0.14048237,1
1,407911.52,78,0.602564103,0,125,0,1.93,74,1,7,0.20427064,500.65,28.15738796,0.40791152,1
0,93835613.77,23,0.47826087,36,123,0,10.69,107,1,7,0.072217296,49.66,676062.3403,93.83561377,1
0,2860821.27,114,0.412280702,53,82,0,1.48,72,1,6,0.276226314,2409.25,18159.44338,2.86082127,1
2,71613097.28,1,0,0,125,0,98.81,99,1,1,0.220390686,0,224408.227,71.61309728,1
1,18226.72,2,0,0,125,0,110.55,111,1,1,0.74199251,18226.72,269.8794531,0.01822672,1
0,148036.7,4,0.25,18,123,0,30.07,91,1,1,0.225812919,7164.32,31.67813696,0.1480367,1
0,1276938.82,2,0,55,125,0,84.75,170,2,1,0.255256173,1276938.82,37.77180708,1.27693882,1
2,187610806.3,6,0,0,187,0,20.7,104,2,1,0.135159909,0,102417.4166,187.6108063,1
0,1400836.33,6,0.666666667,29,33,0,34.09,103,3,1,0.076731544,23771.34,11848.76,1.40083633,1
0,3865509.4,1,1,68,32,0,107.84,108,1,1,0.023143723,156648.02,0,3.8655094,1
0,780119.21,3,0.333333333,46,133,0,54.3,109,2,2,0.122706029,20254.46,1847.789844,0.78011921,1
0,233589.6,1,0,54,82,0,16.2,17,2,1,0.260561112,233589.6,217.3973101,0.2335896,1
0,13809885.95,4,0.75,43,90,0,37.53,151,4,1,0.100482477,27287.52,3391.757869,13.80988595,1
0,435832.68,4,0.5,29,32,0,27.03,109,3,3,0.199176624,7138.62,270.1728163,0.43583268,1
1,51609238.23,2,1,0,82,0,15.37,16,2,1,0.329452665,41310.16,0,51.60923823,1
0,549898.59,1,0,36,123,0,73.37,74,2,1,0.201525059,0,1085.321215,0.54989859,1
0,3542524.51,41,0.487804878,44,123,0,3.73,94,1,2,0.069623552,69540.76,17664.67798,3.54252451,1
2,55685974.42,3,0,0,186,0,89.51,269,1,1,0.18074022,55685974.42,37705.26702,55.68597442,1
0,5872509.71,1,0,35,32,0,116.55,117,3,1,0.4142146,5872509.71,30572.41694,5.87250971,1
0,2754780.79,2,0.5,35,82,0,59.45,119,2,1,0.478630471,162104.35,1876.74724,2.75478079,1
0,1752664.23,1,0,70,186,0,41.56,42,2,1,0.255902162,1752664.23,5191.04662,1.75266423,1
0,10526052.14,2,0,57,125,0,33.55,68,1,1,0.48286171,10526052.14,194039.5528,10.52605214,1
2,67092289.47,2,0.5,0,186,0,16.91,17,3,1,0.315523306,469553.15,170526.8614,67.09228947,1
0,892514.38,478,0.387029289,38,186,0,0.43,103,2,228,0.339113094,15605.93,103.6360509,0.89251438,1
0,470366.05,267,0.382022472,88,82,0,0.64,86,3,120,0.223686237,148168.04,2552.491566,0.47036605,1
0,310234.39,4,0.5,35,90,0,31.18,125,2,3,0.297676766,19840.52,267.0982393,0.31023439,1
1,537227.91,9,0.666666667,0,90,0,27.89,140,2,3,0.714806098,3051.73,408.3395805,0.53722791,1
1,1943209.91,9,0.777777778,0,82,0,17.09,137,2,2,0.059661277,269584.79,145.9960111,1.94320991,1
2,23464162.39,261,0.61302682,0,82,0,0.73,95,3,118,0.152636921,16977.22,296.3434453,23.46416239,1
0,1109232.7,138,0.369565217,47,123,0,1.53,114,1,60,0.252635898,161183.67,1418.984694,1.1092327,1
0,326294.66,150,0.42,41,186,0,1.37,101,2,86,0.307310729,53504.25,2344.795,0.32629466,1
0,52663366.99,54,0.462962963,32,90,0,3.47,87,2,10,0.22044768,520298.44,39.92449614,52.66336699,1
0,14425713.1,350,0.354285714,33,166,0,0.52,87,1,269,0.192017382,160510.87,103346.4214,14.4257131,1
0,31229.48,4,1,80,138,0,16.05,33,1,1,0.042778775,4031.18,0,0.03122948,1
0,393375.81,31,0.419354839,31,186,0,5.2,110,1,2,0.168527971,3438.12,1388.536518,0.39337581,1
0,3138907.36,2,0.5,52,125,0,12.95,13,1,1,0.212509832,130859.33,17813.25729,3.13890736,1
0,1799627.05,1,0,27,123,0,41.37,42,2,1,0.553447881,1799627.05,21.11513337,1.79962705,1
1,2987228.79,170,0.558823529,0,32,0,1.11,96,3,21,0.558015922,15418.38,4571.745961,2.98722879,1
0,1625306.39,2,0.5,42,166,0,67.48,135,2,2,0.258073204,15972.37,4371.136983,1.62530639,1
0,1507116.92,3,0,43,187,0,28.57,58,1,2,0.095415575,1507116.92,3456.702243,1.50711692,1
0,4069944.8,206,0.398058252,39,90,0,0.95,97,2,3,0.482138414,934786.75,671.0532761,4.0699448,1
0,134512.67,6,0.666666667,49,123,0,15.16,46,3,2,0.288677448,2925.07,338.9191413,0.13451267,1
0,1170361.54,3,0,37,82,0,32.7,66,1,1,0.00968983,1170361.54,1.056636918,1.17036154,1
0,287284.49,1,0,54,123,0,31.18,63,2,1,0.16774415,287284.49,6081.663191,0.28728449,1
0,1750766.1,158,0.430379747,37,82,0,1.15,89,3,6,0.018072729,81657.55,11854.78618,1.7507661,1
0,772337.56,1,0,42,32,0,84.08,85,3,1,0.200601079,0,870.6216543,0.77233756,1
1,115369.36,1,0,0,32,0,7.77,16,2,1,0.561702059,0,3429.232779,0.11536936,1
0,1362749.81,1,0,40,133,0,143.7,288,1,1,0.128745271,0,3880.165384,1.36274981,1
1,56065185.1,308,0.587662338,0,123,0,0.6,99,2,131,0.481690169,7380626.07,71586.10651,56.0651851,1
0,394883.15,1,0,44,125,0,158.06,317,1,1,0.345358256,0,353.9455519,0.39488315,1
0,127688.08,95,0.336842105,51,186,0,2.23,121,3,21,0.227237085,19386.7,12.98131856,0.12768808,1
0,119384.3,1,1,52,187,0,86.12,173,3,1,0.215690647,25457.34,0,0.1193843,1
0,607608.22,47,0.489361702,39,123,0,3.68,74,1,18,0.062577834,54121.31,8713.387996,0.60760822,1
0,372961.87,1,1,40,123,0,83.77,84,2,1,0.324847892,39584.92,0,0.37296187,1
0,828874.53,8,0.5,63,123,1,19.47,98,1,1,0.314230947,10718.79,953.414004,0.82887453,1
0,40650362.94,3,0,24,138,0,48.13,193,1,2,0.083705201,40650362.94,561.1552882,40.65036294,1
0,1254989.41,2,0.5,46,32,0,70.42,212,3,1,0.242710697,22426.12,4006.967593,1.25498941,1
0,740745.92,3,0.666666667,58,32,0,29.8,90,5,2,0.403518731,81119.09,35.62994988,0.74074592,1
0,308182.97,2,0,57,33,0,89.7,180,1,1,0.101410091,0,4626.495007,0.30818297,1
0,723315.75,1,0,61,33,0,87.16,88,2,1,0.221811096,0,9511.520505,0.72331575,1
0,2396224.25,6,0.5,60,138,0,36.17,218,1,1,0.05923408,593154.99,157.9555173,2.39622425,1
0,2400562.42,1,0,27,187,0,82.83,166,1,1,0.258470409,2400562.42,1038.22986,2.40056242,1
0,2186875.41,7,0.142857143,35,82,0,16.25,66,2,2,0.625509036,61223.26,217.0302037,2.18687541,1
2,762743496.4,2,0.5,0,123,0,77.68,156,3,1,0.561869614,6269295.94,202831.8443,762.7434964,1
0,23054.57,92,0.52173913,33,123,0,1.95,77,1,9,0.259901109,4066.58,51.80012194,0.02305457,1
0,1165834.51,2,0.5,47,166,0,47.49,95,3,1,0.184059497,2043.61,37.58038192,1.16583451,1
0,165721430.9,5,0.4,50,82,0,37.87,152,1,2,0.169460788,4711.2,22463.36398,165.7214309,1
0,1385933.98,3,0.666666667,42,82,0,30.24,91,1,1,0.082427247,4917.43,148.0936636,1.38593398,1
0,175254.49,1,1,50,125,0,144.42,289,1,1,0.362181422,24322.77,0,0.17525449,1
0,382494.36,1,1,64,33,0,84.13,85,2,1,0.176024424,21755.22,0,0.38249436,1
1,82298.2,1,1,0,186,0,108.76,218,3,1,0.740924186,8868.83,0,0.0822982,1
0,98123.75,163,0.398773006,64,123,0,0.92,77,3,62,0.207085349,33808.07,15.66073075,0.09812375,1
0,386458.31,10,0.2,54,138,0,31.5,253,1,1,0.442344898,21733.64,197.6203967,0.38645831,1
0,1857553.99,192,0.427083333,38,90,0,0.85,81,3,5,0.481607621,332575.43,16859.57491,1.85755399,1
2,603061650.9,20,0.5,0,125,0,9.95,70,2,2,0.100094994,35.82,7289219.128,603.0616509,1
0,55442.66,2,0.5,49,32,0,45.98,92,2,1,0.329432494,504.47,124.525047,0.05544266,1
0,6548648.37,79,0.405063291,71,32,0,2.61,87,1,7,0.128641336,715767.56,4035.806085,6.54864837,1
0,1029501.84,2,0,65,32,0,75.22,151,1,1,0.286879009,1029501.84,4700.191531,1.02950184,1
1,38571.54,1,1,0,123,0,55.08,56,4,1,0.686515733,3477.59,0,0.03857154,1
0,851912.71,1,0,44,32,0,245.05,246,1,1,0.441708339,0,3767.09083,0.85191271,1
0,839177.81,2,0,34,125,0,66.95,134,2,1,0.450952503,839177.81,20391.03132,0.83917781,1
0,330649.82,53,0.452830189,73,82,0,3.34,94,2,1,0.141131601,116476.79,254.664093,0.33064982,1
0,129628.42,2,0.5,28,82,0,82.42,83,1,2,0.213959891,54264.87,334.5164829,0.12962842,1
0,172143.11,26,0.384615385,28,32,0,6.97,105,1,10,0.161293095,21979.91,21.36506477,0.17214311,1
1,4762263.75,8,0.5,0,125,0,20.38,143,1,1,0.257079243,121462.76,9420.868121,4.76226375,1
0,5188335.09,127,0.417322835,36,82,0,1.55,97,1,31,0.312182605,361140.05,20185.37363,5.18833509,1
0,6692639.09,2,0,82,82,0,72.8,146,1,1,0.097909433,6692639.09,12517.8304,6.69263909,1
0,437314.4,1,0,50,123,0,110.42,221,1,1,0.473385129,0,570.749477,0.4373144,1
1,116806.9,23,0.47826087,0,133,0,9.47,133,2,3,0.85518568,1271.47,305.7228865,0.1168069,1
1,19319676.09,346,0.580924855,0,123,0,0.55,93,2,107,0.307964297,4538221.44,76620.16649,19.31967609,1
0,1139755.88,98,0.336734694,58,33,0,1.61,94,2,19,0.331022411,36962.91,174.578928,1.13975588,1
0,570011.17,63,0.301587302,31,82,0,2.13,75,2,6,0.617060221,124125.95,362.6003172,0.57001117,1
0,13711.12,1,0,67,125,0,88.52,178,1,1,0.317312756,13711.12,4.03080286,0.01371112,1
0,3825121.32,29,0.24137931,50,90,0,7.27,124,2,8,0.238876635,90299.87,19667.57245,3.82512132,1
0,6356,1,0,58,125,0,80.1,161,3,1,0.474677916,6356,28.19744965,0.006356,1
0,866374.76,1,1,25,187,0,46.3,93,2,1,0.492496818,611.42,0,0.86637476,1
0,484760.08,3,0,57,186,0,52.91,106,4,1,0.426737563,484760.08,863.5073807,0.48476008,1
0,5986970.49,8,0.375,58,90,0,16.02,129,1,1,0.444048026,64.11,35126.6365,5.98697049,1
0,632383.37,1,1,36,125,0,16.27,17,2,1,0.312232996,30445.75,0,0.63238337,1
0,4325610.49,1,1,68,123,0,174.37,349,2,1,0.147111936,67592.17,0,4.32561049,1
0,293548.96,1,1,35,125,0,62.48,63,2,1,0.176175831,22473.47,0,0.29354896,1
0,272932.18,4,0.25,46,90,0,29.93,90,1,1,0.102713226,45545.91,91.90462978,0.27293218,1
0,588120.81,193,0.419689119,56,32,0,0.81,88,1,7,0.075240157,20290.88,590.8392842,0.58812081,1
0,5024.41,37,0.351351351,55,32,0,5.23,79,1,7,0.304891315,134.59,0.43467353,0.00502441,1
0,43497204.38,1,0,31,123,0,93.28,94,1,1,0.26344538,43497204.38,354935.3201,43.49720438,1
0,748644.6,2,0.5,43,133,0,33.22,34,2,1,0.447735141,3444.14,304.6821446,0.7486446,1
1,4374138.75,216,0.592592593,0,32,0,0.81,102,2,7,0.758606172,157506.54,19745.41235,4.37413875,1
0,457909.18,2,0,53,82,0,27.4,55,2,1,0.236414184,0,9929.649636,0.45790918,1
0,1337389.6,2,0.5,47,82,0,54.53,110,2,1,0.076421174,256325.78,299.8005772,1.3373896,1
1,438909.17,1,0,0,82,0,56.26,113,2,1,0.699850477,0,6330.233533,0.43890917,1
0,34796.58,104,0.432692308,51,82,0,1.78,91,1,44,0.220964305,4186.59,139.2028937,0.03479658,1
2,3948263545,2,0.5,0,138,0,40.07,81,3,1,0.077158005,165810.57,20563682.67,3948.263545,1
1,62069.3,48,0.520833333,0,33,0,3.8,92,1,8,0.573281544,4714.13,126.3150352,0.0620693,1
0,86701.01,4,0,65,123,0,39.08,118,1,1,0.107943521,0,783.3187252,0.08670101,1
0,493268.89,2,1,66,32,0,87.14,175,1,1,0.214732162,27633.02,0,0.49326889,1
0,976488.88,3,0.666666667,50,32,0,64.19,257,2,2,0.378428425,305119.22,1042.187003,0.97648888,1
0,510025.3,1,0,81,82,0,32.47,33,1,1,0.127249201,510025.3,1378.509199,0.5100253,1
1,840610.64,1,1,0,82,0,83.1,167,3,1,0.654751241,67014.65,0,0.84061064,1
0,1586484.92,212,0.41509434,49,186,0,0.85,105,4,9,0.268588288,36773.54,15085.686,1.58648492,1
1,8851183.34,2,0.5,0,186,0,120.93,242,2,1,0.223236575,593667.06,48.39135755,8.85118334,1
0,159234.92,1,0,74,133,0,101.21,102,2,1,0.330620861,0,53.82587161,0.15923492,1
0,1237002.57,2,0.5,30,32,0,94.29,95,1,1,0.262290212,195.2,2042.055007,1.23700257,1
0,167017.13,19,0.263157895,56,123,0,9.62,68,3,8,0.12875007,19054,964.9629173,0.16701713,1
0,458876.74,1,1,28,186,0,19.12,39,1,1,0.184851703,3234.69,0,0.45887674,1
0,4620163.41,62,0.419354839,62,32,0,2.56,85,2,5,0.232246688,32678.02,2564.597541,4.62016341,1
2,29115546.55,1,1,0,123,0,54.48,55,1,1,0.262229169,0,0,29.11554655,1
1,145449.76,76,0.578947368,0,123,0,2.55,100,3,2,0.373876185,8772.19,361.4023006,0.14544976,1
0,14642290.32,327,0.412844037,27,90,0,0.52,87,1,171,0.231288514,332227.91,18948.03128,14.64229032,1
